choisi/VER:pper  choisir
faire/VER:infi  faire
Gâteau/NAM  Gâteau
Blinis/NAM  Blinis
recette/NOM  recette
elle/PRO:PER  elle
fois/NOM  foi|fois
Meringue/NAM  Meringue
sophie/NOM  sophie
sarras/VER:simp  sarras
bretonne/ADJ  breton
Recettes/NOM  recette
Remarques/NAM  Remarques
organiser/VER:infi  organiser
Crème/NAM  Crème
bien/ADV  bien
Salade/NAM  Salade
5/5/NUM  5/5
fait/VER:pres  faire
friser/VER:infi  friser
canard/NOM  canard
camembert/NOM  camembert
aimé/VER:pper  aimé
Deco/NAM  Deco
Il/PRO:PER  il
farine/NOM  farine
blé/VER:pper  blé
Préparation/NOM  Préparation
nord/NOM  nord
lapin/NOM  lapin
Nouveautés/NAM  Nouveautés
Galettes/ADJ  Galettes
Crêpes/NAM  Crêpes
prochaine/ADJ  prochain
chaîne/NOM  chaîne
*/VER:futu  *
droits/NOM  droit
.../PUN  ...
Préparation&nbsp/NAM  Préparation&nbsp
hasard/NOM  hasard
proportion/NOM  proportion
délicieuse/ADJ  délicieuse
envie/VER:impe  envier
J'/NAM  J'
farines/NOM  farine
noir/ADJ  noir
galette/NOM  galette
tout/ADV  tout
redire/VER:infi  redire
Forums/NOM  forum
Decoration/NOM  Decoration
Du/PRP:det  du
et/KON  et
n'/ADV  ne
Consultez/VER:pres  consulter
tester/VER:infi  tester
frais/ADJ  frais
chaude/ADJ  chaud
¤/NOM  ¤
semaine/NOM  semaine
appropriée/ADJ  appropriée
Inscription/NOM  inscription
moelleux/ADJ  moelleux
battus/VER:pper  battre
connecter/VER:infi  connecter
en/PRO:PER  en
en/PRP  en
Daube/NAM  Daube
niveau/NOM  niveau
ai/VER:pres  avoir
carnet/NOM  carnet
est/VER:pres  �tre
Pour/NAM  Pour
fondu/ADJ  fondu
beaucoup/ADV  beaucoup
ces/PRO:DEM  ce
légères/NOM  légères
rien/NOM  rien
doute/NOM  doute
Bretonnes/NAM  Bretonnes
perso/NOM  perso
Très/NAM  Très
aux/PRP:det  au
degrés/NOM  degrés
notre/DET:POS  notre
d'/PRP  de
Vous/PRO:PER  vous
03/02/2011/NUM  03/02/2011
cl/NOM  cl
parfait/ADJ  parfait
Super/NAM  Super
toute/PRO:IND  tout
creme/NOM  creme
Accueil/NAM  Accueil
fluide/ADJ  fluide
après/NOM  après
200g/ADJ  200g
Sélections/NAM  Sélections
pas/ADV  pas
réduction/NOM  réduction
semoule/NOM  semoule
100/NUM  100
cuisson/NOM  cuisson
à/VER:pper  à
votes/NOM  vote
Tous/NAM  Tous
blé/NOM  blé
oignon/NOM  oignon
voir/VER:infi  voir
hésiter/VER:infi  hésiter
chocolat/NOM  chocolat
avis/NOM  avis
s'/PRO:PER  se
]/PUN  ]
commentaires/NOM  commentaire
Vidéo/NAM  Vidéo
>/VER:pper  >
poser/VER:infi  poser
 /VER:pper   
gruyère/NOM  gruyère
principal/ADJ  principal
familial/ADJ  familial
?/SENT  ?
Photos/NOM  photo
à/NOM  à
terrible/ADJ  terrible
autant/ADV  autant
marché/NOM  marché
Texture/NAM  Texture
nous/PRO:PER  nous
avec/PRP  avec
échalotes/NOM  échalotes
Problème/NOM  Problème
A/PRP  �
avait/VER:impf  avoir
Top/NAM  Top
g/NOM  g
Galettes/NOM  galette
gras/ADJ  gras
bretonnes/ADJ  breton
sans/PRP  sans
trop/ADV  trop
indigestion/NOM  indigestion
